url,linked from,server response,redirect link,replacement link
http://www.jacketmagazine.com/36/meadows-icons.shtml,/epc/authors/meadows/index.html,200,,
http://jacketmagazine.com/26/meadows.html,/epc/authors/meadows/index.html,200,,
http://jacketmagazine.com/22/mead-tosc.html,/epc/authors/meadows/index.html,200,,
http://jacketmagazine.com/18/meado.html,/epc/authors/meadows/index.html,200,,
http://www.asu.edu/pipercwcenter/how2journal//archive/online_archive/v1_8_2002/current/readings/meadows.htm,/epc/authors/meadows/index.html,200,,
http://www.raintaxi.com/online/2003fall/sand.shtml,/epc/authors/meadows/index.html,404,,http://web.archive.org/web/20131016090222/http://raintaxi.com/online/2003fall/sand.shtml
http://media.sas.upenn.edu/pennsound/groups/XCP/XCP_142_Meadows_6-3-07.mp3,/epc/authors/meadows/index.html,302,https://media.sas.upenn.edu/pennsound/groups/XCP/XCP_142_Meadows_6-3-07.mp3,
http://writing.upenn.edu/pennsound/x/XCP.html,/epc/authors/meadows/index.html,301,http://writing.upenn.edu/pennsound/x/XCP.php,
http://jacketmagazine.com/32/meadows-iv.shtml,/epc/authors/meadows/index.html,200,,
http://herecomeseverybody.blogspot.com/2005/01/photo-credit-courtney-gregg-deborah.html,/epc/authors/meadows/index.html,200,,
http://intercapillaryspace.blogspot.com/2007/06/deborah-meadows-involutia.html,/epc/authors/meadows/index.html,200,,
http://versemag.blogspot.com/2005/02/new-review-of-deborah-meadows.html,/epc/authors/meadows/index.html,200,,
http://jacketmagazine.com/28/phil-mead.html,/epc/authors/meadows/index.html,200,,
http://www.gutcult.com/Site/litjourn5/html/JCReview.html,/epc/authors/meadows/index.html,403,,http://web.archive.org/web/20160901013645/http://www.gutcult.com:80/Site/litjourn5/html/JCReview.html
http://www.mindmadebooks.com/index.html,/epc/authors/meadows/index.html,200,,
http://www.factoryschool.org/,/epc/authors/meadows/index.html,200,,
http://www.greeninteger.com,/epc/authors/meadows/index.html,200,,
http://www.krupskayabooks.com,/epc/authors/meadows/index.html,200,,
http://www.tinfishpress.com,/epc/authors/meadows/index.html,301,http://www.tinfishpress.com/,
http://www.shearsman.com/index.html,/epc/authors/meadows/index.html,301,https://www.shearsman.com/index.html,
http://english.utah.edu/eclipse/projects/PCOET/pcoet.html,/epc/authors/melnick/index.html,302,https://english.utah.edu/eclipse/projects/PCOET/pcoet.html,
http://english.utah.edu/eclipse/projects/AIDA/aida.html,/epc/authors/melnick/index.html,302,https://english.utah.edu/eclipse/projects/AIDA/aida.html,
http://english.utah.edu/eclipse/projects/MenInAida/,/epc/authors/melnick/index.html,302,https://english.utah.edu/eclipse/projects/MenInAida/,
http://www.columbia.edu/%7Ejj20/melnick.htm,/epc/authors/melnick/index.html,200,,
http://www.columbia.edu/~jj20/melnick.htm,/epc/authors/melnick/index.html,200,,
http://writing.upenn.edu/epc/authors/melnick/Melnick_David_A-PINS-FEE.pdf,/epc/authors/melnick/index.html,200,,
http://writing.upenn.edu/epc/authors/melnick/Silliman-on-Melnick.pdf,/epc/authors/melnick/index.html,200,,
http://kulturindustrie.blogspot.com/2005/04/david-melnick-pcoet.html,/epc/authors/melnick/index.html,200,,
http://bigbridge.org/Site/Text/Bios/Meltzer_Bio.html,/epc/authors/meltzer/index.html,200,,
http://www.bigbridge.org/issue8/fictdmeltzer.htm,/epc/authors/meltzer/index.html,200,,
http://www.thing.net/~grist/l&d/lmeltz2.htm,/epc/authors/meltzer/index.html,200,,
http://www.thing.net/~grist/l&d/lmeltzer.htm,/epc/authors/meltzer/index.html,200,,
http://www.thing.net/~grist/l&d/lmeltzr3.htm,/epc/authors/meltzer/index.html,200,,
http://www.milkmag.org/poetry2.htm,/epc/authors/meltzer/index.html,301,https://www.milkmag.org/poetry2.htm,
http://www.inanereasons.org/misc/meltzer.html,/epc/authors/meltzer/index.html,404,,
http://www.bigbridge.org/Site/Text/Meltzer.html,/epc/authors/meltzer/index.html,200,,
http://www.bigbridge.org/issue9/eroticdmeltzer.htm,/epc/authors/meltzer/index.html,200,,
http://www.bigbridge.org/issue9/eroticdmeltzer.htm#Boff,/epc/authors/meltzer/index.html,200,,
http://www.sfbg.com/AandE/fullcircle/72.html,/epc/authors/meltzer/index.html,302,http://www.sfbg.com/disambiguation/,
http://www.sfbg.com/AandE/fullcircle/07.html,/epc/authors/meltzer/index.html,302,http://www.sfbg.com/disambiguation/,
http://www.sfbg.com/AandE/fullcircle/21.html,/epc/authors/meltzer/index.html,302,http://www.sfbg.com/disambiguation/,
http://www.sfbg.com/AandE/34/38/cosmic.html,/epc/authors/meltzer/index.html,302,http://www.sfbg.com/disambiguation/,
http://www.bigbridge.org/issue9/fictdmeltzer.htm,/epc/authors/meltzer/index.html,500,,
http://www.icebergradio.com/artist/27677/the_serpent_power.html,/epc/authors/meltzer/index.html,301,https://www.accuradio.com/artist/27677/the_serpent_power.html,
http://www.bigbridge.org/preview/musicshuffle.htm,/epc/authors/meltzer/index.html,200,,
http://www.poetryflash.org/archive.282.wahlen.html,/epc/authors/meltzer/index.html,404,,http://web.archive.org/web/20110519135159/http://www.poetryflash.org/archive.282.wahlen.html
http://www.bigbridge.org/issue6/dmeltzer.htm,/epc/authors/meltzer/index.html,200,,
http://www.mercuryhouse.org/meltzer.html,/epc/authors/meltzer/index.html,404,,http://web.archive.org/web/20090903040446/http://www.mercuryhouse.org:80/meltzer.html
http://www.unlikelystories.org/penton1204.shtml,/epc/authors/meltzer/index.html,404,,http://web.archive.org/web/20100227193906/http://www.unlikelystories.org/penton1204.shtml
http://www.popmatters.com/chapter/04Autumn/warner1.html,/epc/authors/meltzer/index.html,301,https://www.popmatters.com/chapter/04Autumn/warner1.html,
http://www.jazzhouse.org/library/library2.php3?read=schneider1,/epc/authors/meltzer/index.html,200,,
http://www.bopsecrets.org/rexroth/talking.htm,/epc/authors/meltzer/index.html,200,,
http://www.nypress.com/14/26/books/,/epc/authors/meltzer/index.html,404,,http://web.archive.org/web/20080805210113/http://www.nypress.com:80/14/26/books/
http://www.emptymirrorbooks.com/keenan/m1999-2.html,/epc/authors/meltzer/index.html,200,,
http://www.bigbridge.org/issue9/bios.htm#Meltzer,/epc/authors/meltzer/index.html,200,,
http://www.writing.upenn.edu/pennsound/,/epc/authors/menezes/index.html,200,,
http://www.pucsp.br/~cos-puc/epe/mostra/,/epc/authors/menezes/index.html,404,,http://web.archive.org/web/20021002021601/http://www.pucsp.br:80/~cos-puc/epe/mostra/
http://www.pucsp.br/~cos-puc/epe/mostra/phila.htm,/epc/authors/menezes/index.html,404,,http://web.archive.org/web/20021002025156/http://www.pucsp.br:80/~cos-puc/epe/mostra/phila.htm
http://www.thing.net/~grist/l&d/menzes/lmenez1.htm,/epc/authors/menezes/index.html,200,,
http://geocities.com/Paris/Lights/7323/philadelpho.html,/epc/authors/menezes/index.html,404,,http://web.archive.org/web/20091016195716/http://geocities.com/Paris/Lights/7323/philadelpho.html
http://www.thing.net/~grist/golpub/polk/gmenezes.htm,/epc/authors/menezes/index.html,404,,http://web.archive.org/web/20001031231925/http://www.thing.net:80/~grist/golpub/polk/gmenezes.htm
http://www.thing.net/~grist/l&d/menzes/le-menez.htm,/epc/authors/menezes/index.html,200,,
http://www.pucsp.br/~cos-puc/face/s1_1998/poesia2.htm,/epc/authors/menezes/index.html,404,,http://web.archive.org/web/20021001174601/http://www.pucsp.br:80/~cos-puc/face/s1_1998/poesia2.htm
http://www.pucsp.br/~cos-puc/epe/mostra/catalogi.htm,/epc/authors/menezes/index.html,404,,http://web.archive.org/web/20021002021719/http://www.pucsp.br:80/~cos-puc/epe/mostra/catalogi.htm
http://writing.upenn.edu/cgi-bin/wa?A2=ind0007&L=poetics&D=1&O=A&P=6464,/epc/authors/menezes/tribute/dbchirot.html,404,,
http://www.thing.net/~grist/homekarl.htm,/epc/authors/menezes/tribute/dbchirot.html,200,,
http://www.writing.upenn.edu/pennsound/,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/messerli_cv.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/messerli_pub.html,/epc/authors/messerli/index.html,200,,
http://www.greeninteger.com,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/messerli_gallery.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/dark/messerli_summer.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/dark/messerli_historys_balloon.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/dark/messerli_storm.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/dark/messerli_between.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/dark/messerli_then.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/dark/messerli_president_and_accounted.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/dark/messerli_the_hole.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/dark/messerli_the_secret_saint.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/stay/messerli_from_a_train.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/stay/messerli_the_first_step.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/stay/messerli_four_acts.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/stay/messerli_west.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/stay/messerli_stay.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/stay/messerli_space_2.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/stay/messerli_night_and_day.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/poems/stay/messerli_leap_year.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_creative_writing.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_HOW_ROTC_SAVED_MY_LIFE.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_barnes_the_life.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_barnes_roots.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_barnes_abandonment.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_wordscape.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_language_poetries.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_hamsun.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_howe.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_handke.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_xul.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_ray.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_ginsberg.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_kushner.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_steppling.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_goytisolo.html,/epc/authors/messerli/index.html,200,,
http://writing.upenn.edu/epc/authors/messerli/essays/messerli_welty.html,/epc/authors/messerli/index.html,200,,
http://jacketmagazine.com/28/bern-iv-mess.html,/epc/authors/messerli/index.html,200,,
http://www.writing.upenn.edu/pennsound/,/epc/authors/moriarity/index.html,200,,
http://web.archive.org/web/20030426201421/http://socrates.berkeley.edu/%7Emoriarty/,/epc/authors/moriarity/index.html,200,,
http://www.asu.edu/pipercwcenter/how2journal//archive/print_archive/lmdominion.html,/epc/authors/moriarity/index.html,200,,
http://www.asu.edu/pipercwcenter/how2journal//archive/print_archive/lmhigh.html,/epc/authors/moriarity/index.html,200,,
http://www.asu.edu/pipercwcenter/how2journal//archive/print_archive/lmsix.html,/epc/authors/moriarity/index.html,200,,
http://www.jacketmagazine.com/07/spicer-moriarty.html,/epc/authors/moriarity/index.html,200,,
http://writing.upenn.edu/AandL/english/pubs/spc/disposition/mori.html,/epc/authors/moriarity/index.html,404,,
http://www.avecbooks.org/symmetryex.html,/epc/authors/moriarity/index.html,404,,http://web.archive.org/web/20160307084403/http://www.avecbooks.org/symmetryex.html
http://ca.geocities.com/alterra@rogers.com/mori.htm,/epc/authors/moriarity/index.html,404,,http://web.archive.org/web/20091027000026/http://ca.geocities.com/alterra@rogers.com/mori.htm
http://www.asu.edu/pipercwcenter/how2journal//archive/print_archive/lm2notes.html,/epc/authors/moriarity/index.html,200,,
http://www.asu.edu/pipercwcenter/how2journal//archive/print_archive/lmnotes.html,/epc/authors/moriarity/index.html,200,,
http://kswnet.org/kswextra/biblio.cfm?profile=11,/epc/authors/morin/index.html,500,,
http://www.writing.upenn.edu/pennsound/,/epc/authors/moure/index.htm,200,,
http://kswnet.org/kswextra/biblio.cfm?profile=51,/epc/authors/moure/index.htm,500,,
http://writing.upenn.edu/epc/authors/moure/?C=N;O=D,/epc/authors/moure/index.html,200,,
http://writing.upenn.edu/epc/authors/moure/?C=M;O=A,/epc/authors/moure/index.html,200,,
http://writing.upenn.edu/epc/authors/moure/?C=S;O=A,/epc/authors/moure/index.html,200,,
http://writing.upenn.edu/epc/authors/moure/?C=D;O=A,/epc/authors/moure/index.html,200,,
http://www.writing.upenn.edu/pennsound/x/Moxley.html,/epc/authors/moxley/index.html,301,http://writing.upenn.edu/pennsound/x/Moxley.php,
http://www.floodeditions.com/moxley-clampdown,/epc/authors/moxley/index.html,200,,
http://www.burningdeck.com/catalog/portugal2.htm,/epc/authors/moxley/index.html,301,http://burningdeck.com/catalog/portugal2.htm,
http://www.spdbooks.org/Producte/1930068360/the-middle-room.aspx,/epc/authors/moxley/index.html,301,http://www.spdbooks.org/Products/Default.aspx?bookid=1930068360,
http://www.writing.upenn.edu/pennsound/x/Moxley.html,/epc/authors/moxley/moxley-photos.html,301,http://writing.upenn.edu/pennsound/x/Moxley.php,
http://www.writing.upenn.edu/pennsound/x/Moxley.html,/epc/authors/moxley/moxley-pub.html,301,http://writing.upenn.edu/pennsound/x/Moxley.php,
http://english.umaine.edu/faculty/jennifer-moxley/,/epc/authors/moxley/moxley-pub.html,302,https://english.umaine.edu/faculty/jennifer-moxley/,
http://www.writing.upenn.edu/pennsound/x/Moxley.html,/epc/authors/mulford/index.html,301,http://writing.upenn.edu/pennsound/x/Moxley.php,
http://english.umaine.edu/faculty/jennifer-moxley/,/epc/authors/mulford/index.html,302,https://english.umaine.edu/faculty/jennifer-moxley/,
http://www.writing.upenn.edu/pennsound/,/epc/authors/mulford/mulford.pub.html,200,,
http://www.bunchecenter.ucla.edu/faculty/faculty_mullen.html,/epc/authors/mullen/index.html,301,http://bunchecenter.ucla.edu/faculty/faculty_mullen.html,
http://www.poetryfoundation.org/bio/harryette-mullen,/epc/authors/mullen/index.html,301,https://www.poetryfoundation.org/bio/harryette-mullen,
http://www.english.uiuc.edu/maps/poets/m_r/mullen/mullen.htm,/epc/authors/mullen/index.html,301,http://www.english.illinois.edu/maps/poets/m_r/mullen/mullen.htm,
http://poets.org/hmull/,/epc/authors/mullen/index.html,301,https://poets.org/hmull/,
http://en.wikipedia.org/wiki/Harryette_Mullen,/epc/authors/mullen/index.html,301,https://en.wikipedia.org/wiki/Harryette_Mullen,
http://www.english.illinois.edu/maps/poets/m_r/mullen/mullen.htm,/epc/authors/mullen/index.html,200,,
http://web.archive.org/web/20080525122527/http://www.diacenter.org/prg/poetry/96_97/mullen.html,/epc/authors/mullen/index.html,200,,
http://muse.jhu.edu/journals/callaloo/v019/19.3mullen01.html,/epc/authors/mullen/index.html,503,,
http://muse.jhu.edu/journals/callaloo/v019/19.3mullen02.html,/epc/authors/mullen/index.html,503,,
http://www.asu.edu/pipercwcenter/how2journal/archive/online_archive/v1_5_2001/current/in-conference/american-lit/mullen.html,/epc/authors/mullen/index.html,200,,
http://muse.jhu.edu/journals/callaloo/v019/19.3mullen03.html,/epc/authors/mullen/index.html,503,,
http://www.youtube.com/watch?v=n3EUHMO-qgk,/epc/authors/mullen/index.html,301,https://www.youtube.com/watch?v=n3EUHMO-qgk,
http://www.youtube.com/watch?v=XYyqqy4BnU0,/epc/authors/mullen/index.html,301,https://www.youtube.com/watch?v=XYyqqy4BnU0,
http://www.youtube.com/watch?v=PFthIGBSWrg,/epc/authors/mullen/index.html,301,https://www.youtube.com/watch?v=PFthIGBSWrg,
http://www.youtube.com/watch?v=kY_N2ndn7BM,/epc/authors/mullen/index.html,301,https://www.youtube.com/watch?v=kY_N2ndn7BM,
http://www.youtube.com/watch?v=-SMUeiGYOkw,/epc/authors/mullen/index.html,301,https://www.youtube.com/watch?v=-SMUeiGYOkw,
http://barbarahenning.blogspot.com/2010/04/conversations-with-harryette-mullen.html,/epc/authors/mullen/index.html,200,,
http://www.doublechange.com/issue3/mullensint-eng.htm,/epc/authors/mullen/index.html,200,,
http://web.archive.org/web/20030218190305/http://www.writenet.org/poetschat/poetschat_h_mullen.html,/epc/authors/mullen/index.html,200,,
http://www.indexmagazine.com/interviews/harryette_mullen.shtml,/epc/authors/mullen/index.html,200,,
http://muse.jhu.edu/journals/callaloo/v019/19.3bedient.html,/epc/authors/mullen/index.html,503,,
http://muse.jhu.edu/journals/postmodern_culture/v009/9.2hogue.html,/epc/authors/mullen/index.html,503,,
http://www.iath.virginia.edu/pmc/text-only/issue.199/9.2hogue.txt,/epc/authors/mullen/index.html,301,http://pmc.iath.virginia.edu/text-only/issue.199/9.2hogue.txt,
http://web.archive.org/web/19980128170629/http://english.rutgers.edu/pierce.htm,/epc/authors/mullen/index.html,200,,
http://web.archive.org/web/20000525195003/http://www.louisville.edu/~m0jack01/writing/mullins.htm,/epc/authors/mullen/index.html,200,,
http://pmc.iath.virginia.edu/text-only/issue.595/frost.595,/epc/authors/mullen/index.html,200,,
http://www.oysterboyreview.com/issue/17/HarrisR-Mullen.html,/epc/authors/mullen/index.html,302,/issue/17/HarrisR-Mullen.html,
http://muse.jhu.edu/journals/callaloo/v019/19.3mullen_portrait.html,/epc/authors/mullen/index.html,503,,
https://proxy.library.upenn.edu/login?url=http://www.jstor.org/stable/303900,/epc/authors/mullen/index.html,200,,
http://www.bunchecenter.ucla.edu/faculty/faculty_mullen.html,/epc/authors/mullen/interview-new.html,301,http://bunchecenter.ucla.edu/faculty/faculty_mullen.html,
http://www.poetryfoundation.org/bio/harryette-mullen,/epc/authors/mullen/interview-new.html,301,https://www.poetryfoundation.org/bio/harryette-mullen,
http://www.english.uiuc.edu/maps/poets/m_r/mullen/mullen.htm,/epc/authors/mullen/interview-new.html,301,http://www.english.illinois.edu/maps/poets/m_r/mullen/mullen.htm,
http://poets.org/hmull/,/epc/authors/mullen/interview-new.html,301,https://poets.org/hmull/,
http://en.wikipedia.org/wiki/Harryette_Mullen,/epc/authors/mullen/interview-new.html,301,https://en.wikipedia.org/wiki/Harryette_Mullen,
http://www.english.illinois.edu/maps/poets/m_r/mullen/mullen.htm,/epc/authors/mullen/interview-new.html,200,,
http://web.archive.org/web/20080525122527/http://www.diacenter.org/prg/poetry/96_97/mullen.html,/epc/authors/mullen/interview-new.html,200,,
http://muse.jhu.edu/journals/callaloo/v019/19.3mullen01.html,/epc/authors/mullen/interview-new.html,503,,
http://muse.jhu.edu/journals/callaloo/v019/19.3mullen02.html,/epc/authors/mullen/interview-new.html,503,,
http://www.asu.edu/pipercwcenter/how2journal/archive/online_archive/v1_5_2001/current/in-conference/american-lit/mullen.html,/epc/authors/mullen/interview-new.html,200,,
http://muse.jhu.edu/journals/callaloo/v019/19.3mullen03.html,/epc/authors/mullen/interview-new.html,503,,
http://www.youtube.com/watch?v=n3EUHMO-qgk,/epc/authors/mullen/interview-new.html,301,https://www.youtube.com/watch?v=n3EUHMO-qgk,
http://www.youtube.com/watch?v=XYyqqy4BnU0,/epc/authors/mullen/interview-new.html,301,https://www.youtube.com/watch?v=XYyqqy4BnU0,
http://www.youtube.com/watch?v=PFthIGBSWrg,/epc/authors/mullen/interview-new.html,301,https://www.youtube.com/watch?v=PFthIGBSWrg,
http://www.youtube.com/watch?v=kY_N2ndn7BM,/epc/authors/mullen/interview-new.html,301,https://www.youtube.com/watch?v=kY_N2ndn7BM,
http://www.youtube.com/watch?v=-SMUeiGYOkw,/epc/authors/mullen/interview-new.html,301,https://www.youtube.com/watch?v=-SMUeiGYOkw,
http://barbarahenning.blogspot.com/2010/04/conversations-with-harryette-mullen.html,/epc/authors/mullen/interview-new.html,200,,
http://www.doublechange.com/issue3/mullensint-eng.htm,/epc/authors/mullen/interview-new.html,200,,
http://web.archive.org/web/20030218190305/http://www.writenet.org/poetschat/poetschat_h_mullen.html,/epc/authors/mullen/interview-new.html,200,,
http://www.indexmagazine.com/interviews/harryette_mullen.shtml,/epc/authors/mullen/interview-new.html,200,,
http://muse.jhu.edu/journals/callaloo/v019/19.3bedient.html,/epc/authors/mullen/interview-new.html,503,,
http://muse.jhu.edu/journals/postmodern_culture/v009/9.2hogue.html,/epc/authors/mullen/interview-new.html,503,,
http://www.iath.virginia.edu/pmc/text-only/issue.199/9.2hogue.txt,/epc/authors/mullen/interview-new.html,301,http://pmc.iath.virginia.edu/text-only/issue.199/9.2hogue.txt,
http://web.archive.org/web/19980128170629/http://english.rutgers.edu/pierce.htm,/epc/authors/mullen/interview-new.html,200,,
http://web.archive.org/web/20000525195003/http://www.louisville.edu/~m0jack01/writing/mullins.htm,/epc/authors/mullen/interview-new.html,200,,
http://pmc.iath.virginia.edu/text-only/issue.595/frost.595,/epc/authors/mullen/interview-new.html,200,,
http://www.oysterboyreview.com/issue/17/HarrisR-Mullen.html,/epc/authors/mullen/interview-new.html,302,/issue/17/HarrisR-Mullen.html,
http://muse.jhu.edu/journals/callaloo/v019/19.3mullen_portrait.html,/epc/authors/mullen/interview-new.html,503,,
https://proxy.library.upenn.edu/login?url=http://www.jstor.org/stable/303900,/epc/authors/mullen/interview-new.html,200,,
http://www.poetryfoundation.org/bio/eileen-myles,/epc/authors/myles/index.html,301,https://www.poetryfoundation.org/bio/eileen-myles,
http://www.poets.org/poet.php/prmPID/1640,/epc/authors/myles/index.html,301,https://www.poets.org/poet.php/prmPID/1640,
http://www.thenation.com/authors/eileen-myles#,/epc/authors/myles/index.html,301,http://www.thenation.com/authors/eileen-myles,
http://www.huffingtonpost.com/2012/04/02/national-poetry-month-eileen-myles_n_1397616.html,/epc/authors/myles/index.html,403,,http://web.archive.org/web/20170314171018/http://www.huffingtonpost.com/2012/04/02/national-poetry-month-eileen-myles_n_1397616.html
http://chax.org/eoagh/issue3/issuethree/myles.html,/epc/authors/myles/index.html,301,https://chax.org/eoagh/issue3/issuethree/myles.html,
http://therumpus.net/2012/04/national-poetry-month-day-13-15-minutes-by-eileen-myles/,/epc/authors/myles/index.html,403,,http://web.archive.org/web/20171106074001/http://therumpus.net/2012/04/national-poetry-month-day-13-15-minutes-by-eileen-myles/
http://www.theawl.com/2010/04/the-poetry-section-eileen-myles-smile,/epc/authors/myles/index.html,301,https://www.theawl.com/2010/04/the-poetry-section-eileen-myles-smile,
http://www.brooklynrail.org/2010/02/poetry/the-perfect-faceless-fish,/epc/authors/myles/index.html,301,https://www.brooklynrail.org/2010/02/poetry/the-perfect-faceless-fish,
http://jacketmagazine.com/02/myles02.html,/epc/authors/myles/index.html,200,,
http://awp.diaart.org/poetry/96_97/myles.html,/epc/authors/myles/index.html,200,,
http://www.thing.net/~sabina/valentine/myles.html,/epc/authors/myles/index.html,200,,
http://168.144.121.83/newhp/lingo/authors/myles_cd.html,/epc/authors/myles/index.html,404,,http://web.archive.org/web/20160204223710/http://168.144.121.83:80/newhp/lingo/authors/myles_cd.html
http://www.thevolta.org/ewc29-emyles-p1.html,/epc/authors/myles/index.html,200,,
http://www.eileenmyles.com/pdf/SausageOpera.pdf,/epc/authors/myles/index.html,200,,
http://writing.upenn.edu/pennsound/x/Myles.html,/epc/authors/myles/index.html,301,http://writing.upenn.edu/pennsound/x/Myles.php,
http://www.brooklynrail.org/2013/05/poetry/eileen-myles-and-noel-black,/epc/authors/myles/index.html,301,https://www.brooklynrail.org/2013/05/poetry/eileen-myles-and-noel-black,
http://tropmag.com/2013/eileen-myles/,/epc/authors/myles/index.html,200,,
http://thehairpin.com/2012/04/an-email-interview-with-poet-eileen-myles-and-a-poem,/epc/authors/myles/index.html,301,http://www.thehairpin.com/2012/04/an-email-interview-with-poet-eileen-myles-and-a-poem,
http://bombsite.com/issues/1000/articles/6331,/epc/authors/myles/index.html,503,,
http://www.3ammagazine.com/3am/an-icelandic-personal-culture-an-interview-with-eileen-myles/,/epc/authors/myles/index.html,200,,
http://www.raintaxi.com/the-art-of-talking-an-interview-with-eileen-myles/,/epc/authors/myles/index.html,200,,
http://www.afterellen.com/people/81056-an-interview-with-eileen-myles,/epc/authors/myles/index.html,200,,
http://thenewinquiry.com/blogs/southsouth/five-questions-with-eileen-myles/,/epc/authors/myles/index.html,301,https://thenewinquiry.com/blogs/southsouth/five-questions-with-eileen-myles/,
https://lareviewofbooks.org/review/everything-moves-close-new-poems-by-eileen-myles,/epc/authors/myles/index.html,301,https://lareviewofbooks.org/article/everything-moves-close-new-poems-by-eileen-myles,
http://therumpus.net/2012/04/the-body-place-is-a-thinking-place/,/epc/authors/myles/index.html,403,,http://web.archive.org/web/20171106073959/http://therumpus.net/2012/04/the-body-place-is-a-thinking-place/
http://www.bookforum.com/review/4551,/epc/authors/myles/index.html,302,https://www.bookforum.com/review/4551,
http://www.theparisreview.org/blog/2013/03/14/marks-on-paper-eileen-myles-chelsea-girls/,/epc/authors/myles/index.html,301,https://www.theparisreview.org/blog/2013/03/14/marks-on-paper-eileen-myles-chelsea-girls/,
http://www.eileenmyles.com/,/epc/authors/myles/index.html,200,,
http://en.wikipedia.org/wiki/Eileen_Myles,/epc/authors/myles/index.html,301,https://en.wikipedia.org/wiki/Eileen_Myles,
http://awp.diaart.org/poetry/96_97/intrmyles.html,/epc/authors/myles/index.html,200,,
http://www.ucpress.edu/books/pages/9019.html,/epc/authors/niedecker/index.html,301,https://www.ucpress.edu/books/pages/9019.html,
http://www.poets.org/poet.php/prmPID/729,/epc/authors/niedecker/index.html,301,https://www.poets.org/poet.php/prmPID/729,
http://www.english.uiuc.edu/maps/poets/m_r/niedecker/niedecker.htm,/epc/authors/niedecker/index.html,301,http://www.english.illinois.edu/maps/poets/m_r/niedecker/niedecker.htm,
http://www.poetryfoundation.org/archive/poet.html?id=5008,/epc/authors/niedecker/index.html,301,https://www.poetryfoundation.org/archive/poet.html?id=5008,
http://www.poetryfoundation.org/bio/lorine-niedecker,/epc/authors/niedecker/index.html,301,https://www.poetryfoundation.org/bio/lorine-niedecker,
http://writing.upenn.edu/epc/authors/niedecker/three-essays.pdf,/epc/authors/niedecker/index.html,200,,
https://web.archive.org/web/20080121183354/http://sites.univ-provence.fr/e-rea/5_1/5_1_PDF/1_Lemardeley.pdf,/epc/authors/niedecker/index.html,200,,
